snapshot_date,account_id,arr_usd,active_subscription_lines
2026-02-28,A1282,24570.0,1
2026-02-28,A1283,11886.0,2
2026-02-28,A1284,70999.29362807999,2
2026-02-28,A1286,307690.0,2
2026-02-28,A1287,69593.07,2
2026-02-28,A1289,14949.60252756,2
2026-02-28,A1291,863.0,1
2026-02-28,A1293,27285.862097279998,2
2026-02-28,A1295,14883.94,3
2026-02-28,A1296,252869.94,2
2026-02-28,A1297,389300.0,2
2026-02-28,A1298,62271.004300860004,2
2026-02-28,A1302,26612.003995379997,2
2026-02-28,A1303,67421.47,3
2026-02-28,A1305,212880.55,2
2026-02-28,A1306,587365.94,4
2026-02-28,A1307,467553.55999999994,2
2026-02-28,A1308,10963.6302,1
2026-02-28,A1310,70039.2,2
2026-02-28,A1312,61917.022187999995,2
2026-02-28,A1313,87700.0,1
2026-02-28,A1314,95800.0,1
2026-02-28,A1315,420649.87,4
2026-02-28,A1316,41000.0,1
2026-02-28,A1319,223590.63,3
2026-02-28,A1320,48018.0,2
2026-02-28,A1322,4666.4400000000005,2
2026-02-28,A1323,127299.01262985001,4
2026-02-28,A1326,338633.13,3
2026-02-28,A1329,114030.0,1
2026-02-28,A1330,150876.51,2
2026-02-28,A1331,4434.808644,2
2026-02-28,A1333,24230.43,3
2026-02-28,A1335,159700.0,1
2026-02-28,A1336,6640.836086249999,2
2026-02-28,A1337,132804.0,1
2026-02-28,A1339,6636.7637901299995,2
2026-02-28,A1343,181189.47,4
2026-02-28,A1344,56697.53,3
2026-02-28,A1346,39446.7,2
2026-02-28,A1347,59220.0,1
2026-02-28,A1349,30305.0,3
2026-02-28,A1350,86545.11,2
2026-02-28,A1352,132926.2884,1
2026-02-28,A1353,278945.74506,1
2026-02-28,A1354,15909.76989,3
2026-02-28,A1355,6937.54,1
2026-02-28,A1356,34792.331999999995,1
2026-02-28,A1357,29920.783536,1
2026-02-28,A1358,14297.40515571,2
2026-02-28,A1359,9882.65079252,2
2026-02-28,A1361,48666.1,3
2026-02-28,A1362,85156.42,2
2026-02-28,A1363,27053.26988184,3
2026-02-28,A1365,14255.735633999999,2
2026-02-28,A1366,128021.19,4
2026-02-28,A1368,129907.31,2
2026-02-28,A1370,45122.21,3
2026-02-28,A1372,56399.45,2
2026-02-28,A1375,466692.05482182,2
2026-02-28,A1376,71066.2806378,2
2026-02-28,A1378,303130.0,2
2026-02-28,A1381,7633.17937098,2
2026-02-28,A1382,17896.69129722,1
2026-02-28,A1383,90781.79000000001,3
2026-02-28,A1384,96076.4,2
2026-02-28,A1385,24633.760000000002,4
2026-02-28,A1386,58915.654074239996,2
2026-02-28,A1392,18104.85038394,3
2026-02-28,A1393,143023.25,4
2026-02-28,A1394,36046.75,2
2026-02-28,A1395,247285.61966322,4
2026-02-28,A1396,23065.4,2
2026-02-28,A1397,20409.09,2
2026-02-28,A1398,4960.57716,1
2026-02-28,A1399,35811.2,4
2026-02-28,A1400,189699.91999999998,2
2026-02-28,A1401,2634.58461078,3
2026-02-28,A1402,29736.0,2
2026-02-28,A1403,9072.0,1
2026-02-28,A1404,190500.0,1
2026-02-28,A1407,24265.74406017,4
2026-02-28,A1410,121694.52,3
2026-02-28,A1411,4620.0,1
2026-02-28,A1412,421191.24671916,2
2026-02-28,A1413,6132.0,1
2026-02-28,A1414,110004.14,4
2026-02-28,A1415,10689.0,1
2026-02-28,A1416,38375.65028535,3
2026-02-28,A1417,156633.33,1
2026-02-28,A1418,7349.978860350001,1
2026-02-28,A1419,5767.15874703,3
2026-03-31,A1000,28851.48,1
2026-03-31,A1005,30477.010000000002,3
2026-03-31,A1007,173604.0,3
2026-03-31,A1009,561669.0,2
2026-03-31,A1010,94513.08123360001,2
2026-03-31,A1011,620108.5999680001,2
2026-03-31,A1012,6775.200000000001,2
2026-03-31,A1014,31063.34120604,4
2026-03-31,A1016,16956.597812,2
2026-03-31,A1017,8984.592,1
2026-03-31,A1019,11556.0,1
2026-03-31,A1021,10488.533496209999,2
2026-03-31,A1022,25583.751086400003,3
2026-03-31,A1024,176612.97,2
2026-03-31,A1026,16870.93,2
2026-03-31,A1027,24162.0,2
2026-03-31,A1028,348600.82999999996,4
2026-03-31,A1029,206141.413569,1
2026-03-31,A1031,285869.14166200004,4
2026-03-31,A1032,122314.13,2
2026-03-31,A1033,77500.0,1
2026-03-31,A1034,41459.020000000004,2
2026-03-31,A1035,155111.83,2
2026-03-31,A1037,316897.83,4
2026-03-31,A1038,28000.0,1
2026-03-31,A1040,90146.0,3
2026-03-31,A1041,15207.0,3
2026-03-31,A1043,9402.480000000001,1
2026-03-31,A1044,10878.0,1
2026-03-31,A1046,24206.219999999998,2
2026-03-31,A1048,30592.18,2
2026-03-31,A1049,215460.0,1
2026-03-31,A1050,98107.3881576,3
2026-03-31,A1051,118733.23999999999,4
2026-03-31,A1052,25700.0,1
2026-03-31,A1053,7374.360000000001,2
2026-03-31,A1054,138931.1352,1
2026-03-31,A1055,13056.537804309999,2
2026-03-31,A1057,153174.0,1
2026-03-31,A1058,22841.59,4
2026-03-31,A1059,205548.0,1
2026-03-31,A1060,149425.22,2
2026-03-31,A1061,20265.54,2
2026-03-31,A1062,26058.940000000002,2
2026-03-31,A1063,18128.12211826,4
2026-03-31,A1064,20300.0,1
2026-03-31,A1066,110401.64,3
2026-03-31,A1067,15701.369999999999,2
2026-03-31,A1068,97636.38,2
2026-03-31,A1070,6482.0,1
2026-03-31,A1071,18291.0,1
2026-03-31,A1072,2587.5338189999998,1
2026-03-31,A1074,103227.6812385,4
2026-03-31,A1076,78277.602172,3
2026-03-31,A1077,87800.0,1
2026-03-31,A1078,27241.2,1
2026-03-31,A1080,171771.5,3
2026-03-31,A1081,97744.0,3
2026-03-31,A1082,3006.13005,1
2026-03-31,A1084,37878.0,1
2026-03-31,A1087,188278.7,4
2026-03-31,A1088,38046.47714640001,2
2026-03-31,A1089,642.37861457,2
2026-03-31,A1090,13914.17,3
2026-03-31,A1093,11424.0,2
2026-03-31,A1096,105350.43,3
2026-03-31,A1097,9925.46,2
2026-03-31,A1098,704941.4099999999,2
2026-03-31,A1099,600259.5676944001,4
2026-03-31,A1101,217489.935,1
2026-03-31,A1102,75101.06,2
2026-03-31,A1104,9192.439999999999,2
2026-03-31,A1108,11495.49,2
2026-03-31,A1110,37073.769696,2
2026-03-31,A1111,534455.1622224001,4
2026-03-31,A1113,9531.87651416,2
2026-03-31,A1117,10296.39,2
2026-03-31,A1119,474719.42000000004,3
2026-03-31,A1121,160249.76,3
2026-03-31,A1122,25000.0,1
2026-03-31,A1123,50877.747856,4
2026-03-31,A1124,217235.09,4
2026-03-31,A1125,88536.0,2
2026-03-31,A1126,105300.0,1
2026-03-31,A1127,203946.05952,1
2026-03-31,A1128,112443.99,4
2026-03-31,A1129,89651.01000000001,2
2026-03-31,A1130,521712.59,2
2026-03-31,A1131,248274.45,4
2026-03-31,A1133,8009.22723139,2
2026-03-31,A1134,120894.6014064,3
2026-03-31,A1136,37764.34,4
2026-03-31,A1137,353830.67,3
2026-03-31,A1138,150176.53,2
2026-03-31,A1139,59862.456000000006,1
2026-03-31,A1141,8886.8087,1
2026-03-31,A1142,86289.0,1
2026-03-31,A1143,328020.0,2
2026-03-31,A1144,19974.76,4
2026-03-31,A1145,37397.83,3
2026-03-31,A1147,28460.220451200003,4
2026-03-31,A1148,12088.67,2
2026-03-31,A1150,259315.51955760003,2
2026-03-31,A1151,60265.87839272,3
2026-03-31,A1153,41232.4204565,2
2026-03-31,A1154,87091.081116,3
2026-03-31,A1156,101060.31,3
2026-03-31,A1157,4121.629344000001,2
2026-03-31,A1158,8442.0,1
2026-03-31,A1159,202138.0,2
2026-03-31,A1160,246860.66999999998,3
2026-03-31,A1161,274705.2945,1
2026-03-31,A1163,52355.95,2
2026-03-31,A1164,20803.329999999998,2
2026-03-31,A1166,647099.22173,4
2026-03-31,A1168,224317.5,3
2026-03-31,A1169,160000.0,1
2026-03-31,A1170,146020.23,2
2026-03-31,A1171,21126.0,1
2026-03-31,A1174,48471.0,1
2026-03-31,A1175,6906.55,2
2026-03-31,A1178,135995.7,4
2026-03-31,A1179,163662.6,2
2026-03-31,A1183,148520.13912449998,3
2026-03-31,A1184,263004.83999999997,3
2026-03-31,A1186,48377.12,3
2026-03-31,A1187,50204.53,3
2026-03-31,A1188,316039.38,1
2026-03-31,A1189,58770.0,1
2026-03-31,A1190,250300.83580787998,2
2026-03-31,A1192,259596.29,3
2026-03-31,A1193,11168.07476092,3
2026-03-31,A1195,205007.84,4
2026-03-31,A1196,628384.8953785,4
2026-03-31,A1198,249882.53,3
2026-03-31,A1200,16789.639828,2
2026-03-31,A1201,43497.021672,3
2026-03-31,A1202,400181.45999999996,3
2026-03-31,A1203,30884.84,2
2026-03-31,A1204,75852.94,4
2026-03-31,A1205,52980.94,2
2026-03-31,A1206,276558.67,4
2026-03-31,A1207,13455.0,1
2026-03-31,A1208,55660.46,2
2026-03-31,A1209,35894.45405,1
2026-03-31,A1210,12969.875100000001,1
2026-03-31,A1211,2197.71184017,4
2026-03-31,A1212,29832.519999999997,2
2026-03-31,A1213,174854.71000000002,2
2026-03-31,A1215,368856.83,4
2026-03-31,A1216,10993.326498,1
2026-03-31,A1217,6608.54,2
2026-03-31,A1219,78474.1,4
2026-03-31,A1221,182809.5678175,2
2026-03-31,A1222,112492.09604880001,4
2026-03-31,A1224,31345.0,2
2026-03-31,A1225,33284.6,4
2026-03-31,A1226,9812.816190869999,4
2026-03-31,A1227,18850.0,1
2026-03-31,A1228,25159.449999999997,2
2026-03-31,A1229,74500.0,1
2026-03-31,A1230,49244.31239156,2
2026-03-31,A1233,79931.39,3
2026-03-31,A1235,2611.3857,1
2026-03-31,A1236,40016.020000000004,3
2026-03-31,A1237,205027.83327312,3
2026-03-31,A1238,4830.0,1
2026-03-31,A1239,57133.33,1
2026-03-31,A1240,12859.150000000001,2
2026-03-31,A1243,148418.91,2
2026-03-31,A1244,24900.71,4
2026-03-31,A1245,23828.652828000002,3
2026-03-31,A1246,119373.07119840002,2
2026-03-31,A1248,172667.49,3
2026-03-31,A1249,13611.999786,1
2026-03-31,A1250,193046.56,2
2026-03-31,A1251,39849.550266499995,3
2026-03-31,A1253,18279.6999,1
2026-03-31,A1254,12849.259999999998,2
2026-03-31,A1256,32880.66383987,3
2026-03-31,A1257,13263.41016,1
2026-03-31,A1258,2520.0,1
2026-03-31,A1260,44816.229999999996,2
2026-03-31,A1261,73233.28,2
2026-03-31,A1263,314515.37,2
2026-03-31,A1264,152981.44197120002,3
2026-03-31,A1265,33922.0,1
2026-03-31,A1266,42141.01,1
2026-03-31,A1267,86391.29000000001,2
2026-03-31,A1270,61898.41278764,2
2026-03-31,A1271,156370.03,4
2026-03-31,A1272,28516.0,2
2026-03-31,A1273,51283.119999999995,2
2026-03-31,A1274,139796.74126080002,2
2026-03-31,A1276,36911.14858080001,2
2026-03-31,A1277,6750.0,1
2026-03-31,A1278,4016.684672,1
2026-03-31,A1279,25242.0,2
2026-03-31,A1281,34452.477136,2
2026-03-31,A1282,24570.0,1
2026-03-31,A1283,11886.0,2
2026-03-31,A1284,159457.523732,3
2026-03-31,A1286,307690.0,2
2026-03-31,A1287,69593.07,2
2026-03-31,A1289,15352.377274,2
2026-03-31,A1291,863.0,1
2026-03-31,A1293,72423.58597243,4
2026-03-31,A1295,14883.94,3
2026-03-31,A1296,252869.94,2
2026-03-31,A1297,389300.0,2
2026-03-31,A1298,62317.79659798001,2
2026-03-31,A1302,25893.2911752,2
2026-03-31,A1303,67421.47,3
2026-03-31,A1305,212880.55,2
2026-03-31,A1306,587365.94,4
2026-03-31,A1307,467553.55999999994,2
2026-03-31,A1308,10971.8686,1
2026-03-31,A1310,70039.2,2
2026-03-31,A1312,60244.823520000005,2
2026-03-31,A1313,87700.0,1
2026-03-31,A1314,95800.0,1
2026-03-31,A1315,420649.87,4
2026-03-31,A1316,41000.0,1
2026-03-31,A1319,223590.63,3
2026-03-31,A1320,48018.0,2
2026-03-31,A1322,4666.4400000000005,2
2026-03-31,A1323,128642.30229708,4
2026-03-31,A1326,338633.13,3
2026-03-31,A1329,114030.0,1
2026-03-31,A1330,150876.51,2
2026-03-31,A1331,4438.141092,2
2026-03-31,A1333,24230.43,3
2026-03-31,A1335,223246.0,2
2026-03-31,A1336,6710.911779,2
2026-03-31,A1337,132804.0,1
2026-03-31,A1339,6815.5726145,2
2026-03-31,A1343,181189.47,4
2026-03-31,A1344,56697.53,3
2026-03-31,A1346,39446.7,2
2026-03-31,A1347,59220.0,1
2026-03-31,A1349,30305.0,3
2026-03-31,A1350,86545.11,2
2026-03-31,A1352,129336.33600000001,1
2026-03-31,A1353,286461.14900000003,1
2026-03-31,A1354,16077.653592,3
2026-03-31,A1355,6937.54,1
2026-03-31,A1356,34818.476,1
2026-03-31,A1357,30726.9144,1
2026-03-31,A1358,14308.148654030001,2
2026-03-31,A1359,10806.541891200002,2
2026-03-31,A1361,48666.1,3
2026-03-31,A1362,215048.28,4
2026-03-31,A1363,26322.639753600004,3
2026-03-31,A1365,14639.8161,2
2026-03-31,A1366,128021.19,4
2026-03-31,A1368,129907.31,2
2026-03-31,A1370,45122.21,3
2026-03-31,A1372,56399.45,2
2026-03-31,A1375,454088.05991280003,2
2026-03-31,A1376,69146.987112,2
2026-03-31,A1378,303130.0,2
2026-03-31,A1379,181035.72,2
2026-03-31,A1381,7427.029399200001,2
2026-03-31,A1382,18378.867013,1
2026-03-31,A1383,90781.79000000001,3
2026-03-31,A1384,96076.4,2
2026-03-31,A1385,24633.760000000002,4
2026-03-31,A1386,60502.969696,2
2026-03-31,A1392,17615.891037600002,3
2026-03-31,A1393,143023.25,4
2026-03-31,A1394,36046.75,2
2026-03-31,A1395,240607.15436880002,4
2026-03-31,A1396,23065.4,2
2026-03-31,A1397,20409.09,2
2026-03-31,A1398,4826.606400000001,1
2026-03-31,A1399,35811.2,4
2026-03-31,A1400,329949.92,3
2026-03-31,A1401,2636.56431654,3
2026-03-31,A1402,29736.0,2
2026-03-31,A1403,9072.0,1
2026-03-31,A1404,190500.0,1
2026-03-31,A1407,24283.97806681,4
2026-03-31,A1410,121694.52,3
2026-03-31,A1411,4620.0,1
2026-03-31,A1412,409816.0962864001,2
2026-03-31,A1413,6132.0,1
2026-03-31,A1414,110004.14,4
2026-03-31,A1415,10689.0,1
2026-03-31,A1416,38780.59933748,3
2026-03-31,A1417,156633.33,1
2026-03-31,A1418,7427.53759748,1
2026-03-31,A1419,5771.492362790001,3
2026-04-30,A1000,28851.48,1
2026-04-30,A1005,30477.010000000002,3
2026-04-30,A1007,173604.0,3
2026-04-30,A1009,16569.0,1
2026-04-30,A1010,95713.04056192,2
2026-04-30,A1011,627981.6381695999,2
2026-04-30,A1012,6775.200000000001,2
2026-04-30,A1014,31133.624946,4
2026-04-30,A1016,17096.316164,2
2026-04-30,A1017,9098.662400000001,1
2026-04-30,A1019,11556.0,1
2026-04-30,A1021,10574.95652937,2
2026-04-30,A1022,25908.568142080003,3
2026-04-30,A1024,176612.97,2
2026-04-30,A1026,16870.93,2
2026-04-30,A1027,24162.0,2
2026-04-30,A1028,348600.82999999996,4
2026-04-30,A1029,210758.69504423998,1
2026-04-30,A1031,327782.85609063995,4
2026-04-30,A1032,122314.13,2
2026-04-30,A1033,77500.0,1
2026-04-30,A1034,41459.020000000004,2
2026-04-30,A1035,155111.83,2
2026-04-30,A1037,313856.2,4
2026-04-30,A1038,43315.83,3
2026-04-30,A1040,57008.0,2
2026-04-30,A1041,11511.46,2
2026-04-30,A1043,9521.856,1
2026-04-30,A1044,10878.0,1
2026-04-30,A1046,24206.219999999998,2
2026-04-30,A1048,30592.18,2
2026-04-30,A1049,215460.0,1
2026-04-30,A1050,99352.98161472,3
2026-04-30,A1051,118733.23999999999,4
2026-04-30,A1052,89700.0,2
2026-04-30,A1053,7374.360000000001,2
2026-04-30,A1054,139245.48,1
2026-04-30,A1055,26934.35990984,4
2026-04-30,A1057,137856.6,1
2026-04-30,A1058,22841.59,4
2026-04-30,A1059,205548.0,1
2026-04-30,A1060,149425.22,2
2026-04-30,A1061,20265.54,2
2026-04-30,A1062,26058.940000000002,2
2026-04-30,A1063,18277.49355322,4
2026-04-30,A1064,20300.0,1
2026-04-30,A1066,110401.64,3
2026-04-30,A1067,15701.369999999999,2
2026-04-30,A1068,97636.38,2
2026-04-30,A1070,6482.0,1
2026-04-30,A1071,18291.0,1
2026-04-30,A1072,2645.4909842399998,1
2026-04-30,A1074,105539.83798595998,4
2026-04-30,A1076,78922.591084,3
2026-04-30,A1077,87800.0,1
2026-04-30,A1078,27241.2,1
2026-04-30,A1080,171771.5,3
2026-04-30,A1081,97744.0,3
2026-04-30,A1082,3030.8998500000002,1
2026-04-30,A1083,83021.39,2
2026-04-30,A1084,37878.0,1
2026-04-30,A1087,188278.7,4
2026-04-30,A1088,38529.52377408,2
2026-04-30,A1089,647.67166229,2
2026-04-30,A1090,13914.17,3
2026-04-30,A1093,11424.0,2
2026-04-30,A1096,105350.43,3
2026-04-30,A1097,9925.46,2
2026-04-30,A1098,704941.4099999999,2
2026-04-30,A1099,628083.8605836801,4
2026-04-30,A1101,222361.40759999998,1
2026-04-30,A1102,75101.06,2
2026-04-30,A1104,9192.439999999999,2
2026-04-30,A1108,11495.49,2
2026-04-30,A1110,37544.4666112,2
2026-04-30,A1111,541240.72512128,4
2026-04-30,A1113,9553.443284,2
2026-04-30,A1114,289189.8,2
2026-04-30,A1117,10296.39,2
2026-04-30,A1119,474719.42000000004,3
2026-04-30,A1121,160249.76,3
2026-04-30,A1122,25000.0,1
2026-04-30,A1123,52017.33877376,4
2026-04-30,A1124,217235.09,4
2026-04-30,A1125,129336.0,3
2026-04-30,A1126,105300.0,1
2026-04-30,A1127,206535.40454400002,1
2026-04-30,A1128,112443.99,4
2026-04-30,A1129,89651.01000000001,2
2026-04-30,A1130,521712.59,2
2026-04-30,A1131,248274.45,4
2026-04-30,A1133,8075.2213678299995,2
2026-04-30,A1134,122429.50644607999,3
2026-04-30,A1136,37764.34,4
2026-04-30,A1137,353830.67,3
2026-04-30,A1138,150176.53,2
2026-04-30,A1139,60622.4832,1
2026-04-30,A1141,8960.0339,1
2026-04-30,A1142,86289.0,1
2026-04-30,A1143,328020.0,2
2026-04-30,A1144,20541.47,4
2026-04-30,A1145,37397.83,3
2026-04-30,A1147,28821.557808640002,4
2026-04-30,A1150,262607.84769472,2
2026-04-30,A1151,48253.48164,2
2026-04-30,A1153,42155.969431239995,2
2026-04-30,A1154,89041.80042336,3
2026-04-30,A1156,101060.31,3
2026-04-30,A1157,4173.9584768,2
2026-04-30,A1158,8442.0,1
2026-04-30,A1159,202138.0,2
2026-04-30,A1160,246860.66999999998,3
2026-04-30,A1161,280858.31172,1
2026-04-30,A1163,52355.95,2
2026-04-30,A1164,20803.329999999998,2
2026-04-30,A1166,661593.3459207999,4
2026-04-30,A1168,251912.31,3
2026-04-30,A1169,160000.0,1
2026-04-30,A1170,146020.23,2
2026-04-30,A1171,21126.0,1
2026-04-30,A1174,48471.0,1
2026-04-30,A1175,3562.17,1
2026-04-30,A1178,135995.7,4
2026-04-30,A1179,163662.6,2
2026-04-30,A1180,8887.0656,1
2026-04-30,A1183,151846.78404852,3
2026-04-30,A1184,263004.83999999997,3
2026-04-30,A1186,48377.12,3
2026-04-30,A1187,50204.53,3
2026-04-30,A1188,316039.38,1
2026-04-30,A1189,89570.0,2
2026-04-30,A1190,250867.165062,2
2026-04-30,A1192,259596.29,3
2026-04-30,A1193,11260.09705324,3
2026-04-30,A1195,205007.84,4
2026-04-30,A1196,388582.16963003995,3
2026-04-30,A1198,249882.53,3
2026-04-30,A1200,17165.704450880003,2
2026-04-30,A1201,44049.269638399994,3
2026-04-30,A1202,400181.45999999996,3
2026-04-30,A1203,30884.84,2
2026-04-30,A1204,75852.94,4
2026-04-30,A1205,52980.94,2
2026-04-30,A1206,276558.67,4
2026-04-30,A1207,13455.0,1
2026-04-30,A1208,55660.46,2
2026-04-30,A1209,147336.5196218,3
2026-04-30,A1210,13260.382296,1
2026-04-30,A1211,2215.82046549,4
2026-04-30,A1212,29832.519999999997,2
2026-04-30,A1213,174854.71000000002,2
2026-04-30,A1215,368856.83,4
2026-04-30,A1216,11083.908906,1
2026-04-30,A1217,6608.54,2
2026-04-30,A1219,66839.24,3
2026-04-30,A1221,186904.2483398,2
2026-04-30,A1222,113920.32099136,4
2026-04-30,A1224,31345.0,2
2026-04-30,A1225,33284.6,4
2026-04-30,A1226,9893.671473389999,4
2026-04-30,A1227,18850.0,1
2026-04-30,A1228,28242.14,2
2026-04-30,A1229,74500.0,1
2026-04-30,A1230,49355.732294,2
2026-04-30,A1233,79931.39,3
2026-04-30,A1235,2632.9029,1
2026-04-30,A1236,40016.020000000004,3
2026-04-30,A1237,205491.728088,3
2026-04-30,A1238,4830.0,1
2026-04-30,A1239,57133.33,1
2026-04-30,A1240,12859.150000000001,2
2026-04-30,A1243,148418.91,2
2026-04-30,A1244,24900.71,4
2026-04-30,A1245,24131.1867616,3
2026-04-30,A1246,120888.65854848002,2
2026-04-30,A1248,172667.49,3
2026-04-30,A1249,13724.159442,1
2026-04-30,A1250,193046.56,2
2026-04-30,A1251,40742.124868839994,3
2026-04-30,A1253,18430.3203,1
2026-04-30,A1254,12849.259999999998,2
2026-04-30,A1256,33151.59272639,3
2026-04-30,A1257,13372.69752,1
2026-04-30,A1258,2520.0,1
2026-04-30,A1260,149326.9,4
2026-04-30,A1261,73233.28,2
2026-04-30,A1263,314515.37,2
2026-04-30,A1264,154923.72875264002,3
2026-04-30,A1265,33922.0,1
2026-04-30,A1266,42141.01,1
2026-04-30,A1267,86391.29000000001,2
2026-04-30,A1270,62038.46378599999,2
2026-04-30,A1271,156370.03,4
2026-04-30,A1272,28516.0,2
2026-04-30,A1273,51283.119999999995,2
2026-04-30,A1274,141571.63211776002,2
2026-04-30,A1276,42756.45550976,3
2026-04-30,A1277,14936.27,3
2026-04-30,A1278,4025.7727999999997,1
2026-04-30,A1279,25242.0,2
2026-04-30,A1281,34736.357392000005,2
2026-04-30,A1282,24570.0,1
2026-04-30,A1283,11886.0,2
2026-04-30,A1284,163029.15088672,3
2026-04-30,A1286,307690.0,2
2026-04-30,A1287,69593.07,2
2026-04-30,A1289,15696.249211039998,2
2026-04-30,A1291,863.0,1
2026-04-30,A1293,73020.33917671,4
2026-04-30,A1295,14883.94,3
2026-04-30,A1296,252869.94,2
2026-04-30,A1297,389300.0,2
2026-04-30,A1298,62831.28049006,2
2026-04-30,A1302,26222.038221439998,2
2026-04-30,A1303,86531.47,4
2026-04-30,A1305,212880.55,2
2026-04-30,A1306,587365.94,4
2026-04-30,A1307,467553.55999999994,2
2026-04-30,A1308,11062.2742,1
2026-04-30,A1310,70039.2,2
2026-04-30,A1312,72785.067264,3
2026-04-30,A1313,87700.0,1
2026-04-30,A1314,95800.0,1
2026-04-30,A1315,420649.87,4
2026-04-30,A1316,41000.0,1
2026-04-30,A1319,248505.63,3
2026-04-30,A1320,48018.0,2
2026-04-30,A1322,4666.4400000000005,2
2026-04-30,A1323,128933.367642,4
2026-04-30,A1326,249299.13,2
2026-04-30,A1329,114030.0,1
2026-04-30,A1330,150876.51,2
2026-04-30,A1331,4474.710324,2
2026-04-30,A1333,24230.43,3
2026-04-30,A1335,223246.0,2
2026-04-30,A1337,132804.0,1
2026-04-30,A1339,6968.231978919999,2
2026-04-30,A1343,181189.47,4
2026-04-30,A1344,56697.53,3
2026-04-30,A1346,39446.7,2
2026-04-30,A1347,59220.0,1
2026-04-30,A1349,30305.0,3
2026-04-30,A1350,86545.11,2
2026-04-30,A1352,130978.4192,1
2026-04-30,A1353,292877.48104,1
2026-04-30,A1354,5283.8268,1
2026-04-30,A1355,6937.54,1
2026-04-30,A1356,35105.372,1
2026-04-30,A1357,31415.154624,1
2026-04-30,A1358,14426.044411910001,2
2026-04-30,A1359,72835.80817664,3
2026-04-30,A1361,48666.1,3
2026-04-30,A1362,215048.28,4
2026-04-30,A1363,26656.83790592,3
2026-04-30,A1365,14967.727656,2
2026-04-30,A1366,128021.19,4
2026-04-30,A1368,129907.31,2
2026-04-30,A1370,45122.21,3
2026-04-30,A1372,56399.45,2
2026-04-30,A1375,459853.26401216,2
2026-04-30,A1376,70024.89280639999,2
2026-04-30,A1377,59260.43000000001,2
2026-04-30,A1378,303130.0,2
2026-04-30,A1379,181035.72,2
2026-04-30,A1381,7521.32463424,2
2026-04-30,A1382,18790.52811848,1
2026-04-30,A1383,90781.79000000001,3
2026-04-30,A1384,96076.4,2
2026-04-30,A1385,24633.760000000002,4
2026-04-30,A1386,61858.152220159995,2
2026-04-30,A1392,17839.54635072,3
2026-04-30,A1393,143023.25,4
2026-04-30,A1394,36046.75,2
2026-04-30,A1395,243661.95689536,4
2026-04-30,A1396,23065.4,2
2026-04-30,A1397,20409.09,2
2026-04-30,A1398,4887.88608,1
2026-04-30,A1399,35811.2,4
2026-04-30,A1400,329949.92,3
2026-04-30,A1401,5101.37795238,4
2026-04-30,A1402,29736.0,2
2026-04-30,A1403,9072.0,1
2026-04-30,A1404,190500.0,1
2026-04-30,A1407,24484.07229757,4
2026-04-30,A1410,121694.52,3
2026-04-30,A1411,4620.0,1
2026-04-30,A1412,415019.21358208003,2
2026-04-30,A1413,6132.0,1
2026-04-30,A1414,110004.14,4
2026-04-30,A1415,10689.0,1
2026-04-30,A1416,41283.893736,3
2026-04-30,A1417,318207.32999999996,2
2026-04-30,A1418,7444.343102,1
2026-04-30,A1419,5819.04809363,3
2026-05-31,A1000,28851.48,1
2026-05-31,A1005,30477.010000000002,3
2026-05-31,A1007,193653.11,3
2026-05-31,A1009,16569.0,1
2026-05-31,A1010,96073.19120170001,2
2026-05-31,A1011,630344.618046,2
2026-05-31,A1012,6775.200000000001,2
2026-05-31,A1014,31529.82761616,4
2026-05-31,A1016,17150.930292,2
2026-05-31,A1017,9132.899000000001,1
2026-05-31,A1019,11556.0,1
2026-05-31,A1021,10608.73819461,2
2026-05-31,A1022,26006.0573383,3
2026-05-31,A1024,176612.97,2
2026-05-31,A1026,16870.93,2
2026-05-31,A1027,24162.0,2
2026-05-31,A1028,348600.82999999996,4
2026-05-31,A1029,211168.69147248,1
2026-05-31,A1031,328420.50380528,4
2026-05-31,A1032,122314.13,2
2026-05-31,A1033,77500.0,1
2026-05-31,A1034,41459.020000000004,2
2026-05-31,A1035,155111.83,2
2026-05-31,A1037,313856.2,4
2026-05-31,A1038,43315.83,3
2026-05-31,A1040,57008.0,2
2026-05-31,A1041,11511.46,2
2026-05-31,A1043,9557.685000000001,1
2026-05-31,A1046,24206.219999999998,2
2026-05-31,A1048,8276.29,1
2026-05-31,A1049,215460.0,1
2026-05-31,A1050,99726.82868595001,3
2026-05-31,A1051,71804.51999999999,3
2026-05-31,A1052,238224.65999999997,4
2026-05-31,A1053,7374.360000000001,2
2026-05-31,A1054,141017.5008,1
2026-05-31,A1055,27020.40163752,4
2026-05-31,A1057,137856.6,1
2026-05-31,A1058,22841.59,4
2026-05-31,A1059,205548.0,1
2026-05-31,A1060,149425.22,2
2026-05-31,A1061,20265.54,2
2026-05-31,A1062,26058.940000000002,2
2026-05-31,A1063,18335.88094866,4
2026-05-31,A1064,20300.0,1
2026-05-31,A1065,343684.11525740003,3
2026-05-31,A1066,110401.64,3
2026-05-31,A1067,16307.09,2
2026-05-31,A1068,97636.38,2
2026-05-31,A1070,6482.0,1
2026-05-31,A1071,18291.0,1
2026-05-31,A1072,35483.395825839994,3
2026-05-31,A1074,48469.89507728,2
2026-05-31,A1076,79174.70905199999,3
2026-05-31,A1077,87800.0,1
2026-05-31,A1078,27241.2,1
