opportunity_id,account_id,opportunity_name,owner_user_id,opportunity_type,amount,currency,created_date,close_date,stage_name,is_closed,is_won,forecast_category,lead_source
O12414,A1331,Sable Capital Co - Renewal,U212,Renewal,17300.0,BRL,2024-11-05,2025-02-12,5-Closed Won,True,True,Closed,Inbound
O10438,A1065,Quarry Payments Inc - Expansion,U210,Expansion,45990.0,EUR,2026-04-10,2026-07-24,1-Discovery,False,False,Pipeline,Referral
O11392,A1225,Fairlane Ventures Pte Ltd - Expansion,U203,Expansion,11004.0,USD,2025-01-03,2025-02-25,5-Closed Won,True,True,Closed,Referral
O11761,A1263,Halcyon Partners SA - New Business,U219,New Business,59700.0,USD,2026-03-21,2026-07-14,3-Proposal,False,False,Commit,Partner
O10725,A1022,Orbit Trust Co - New Business,U220,New Business,18500.0,EUR,2024-02-01,2024-04-03,6-Closed Lost,True,False,Closed,Outbound
O12464,A1083,Tessera Networks PLC - Renewal,U205,Renewal,6900.0,USD,2024-12-11,2025-02-12,6-Closed Lost,True,False,Closed,Inbound
O11291,A1160,Palisade Labs Inc - Renewal,U209,Renewal,185700.0,USD,2026-01-15,2026-06-10,5-Closed Won,True,True,Closed,Inbound
O10419,A1188,Stanhope Holdings Inc - Renewal,U217,Renewal,134500.0,USD,2025-07-19,2025-11-04,5-Closed Won,True,True,Closed,Partner
O10235,A1287,Tessera Financial LLC - New Business,U219,New Business,13700.0,USD,2024-06-24,2024-07-31,6-Closed Lost,True,False,Closed,Partner
O10111,A1181,Thorne Analytics SA - Renewal,U211,Renewal,250900.0,USD,2025-09-10,2025-12-17,5-Closed Won,True,True,Closed,Event
O10585,A1374,Gilder Advisors PLC - New Business,U222,New Business,165100.0,SGD,2026-04-04,2026-09-27,3-Proposal,False,False,Commit,Outbound
O10409,A1360,Tessera Bancorp Ltd - Renewal,U209,Renewal,229600.0,USD,2024-10-30,2025-04-13,5-Closed Won,True,True,Closed,Referral
O11591,A1294,Sable Payments SA - New Business,U208,New Business,83200.0,EUR,2024-06-08,2024-07-30,6-Closed Lost,True,False,Closed,Event
O11639,A1072,Keystone Exchange GmbH - Renewal,U213,Renewal,15900.0,GBP,2024-11-26,2025-01-09,6-Closed Lost,True,False,Closed,Outbound
O10500,A1322,Orbit Labs Inc - Expansion,U214,Expansion,8862.0,USD,2024-12-20,2025-04-13,5-Closed Won,True,True,Closed,Outbound
O11127,A1034,Riverbend Labs GmbH - Expansion,U216,Expansion,43344.0,USD,2024-04-03,2024-04-12,6-Closed Lost,True,False,Closed,Inbound
O10731,A1140,Dovetail Exchange GmbH - New Business,U202,New Business,45600.0,BRL,2025-08-03,2025-10-04,6-Closed Lost,True,False,Closed,Inbound
O12022,A1378,Fairlane Bancorp LLC - Expansion,U215,Expansion,43428.0,USD,2025-06-13,2025-09-18,6-Closed Lost,True,False,Closed,Outbound
O10714,A1085,Solstice Capital Pte Ltd - Renewal,U223,Renewal,15000.0,USD,2024-01-21,2024-04-20,5-Closed Won,True,True,Closed,Partner
O11767,A1139,Granite Holdings SA - New Business,U214,New Business,57300.0,EUR,2025-08-12,2025-09-20,5-Closed Won,True,True,Closed,Partner
O12492,A1273,Fairlane Financial PLC - New Business,U200,New Business,24400.0,USD,2025-06-28,2025-10-13,5-Closed Won,True,True,Closed,Event
O10213,A1171,Inlet Exchange LLC - Expansion,U206,Expansion,33768.0,USD,2025-02-21,2025-06-22,6-Closed Lost,True,False,Closed,Inbound
O12160,A1178,Granite Exchange Co - Expansion,U203,Expansion,25830.0,USD,2024-11-03,2025-03-14,5-Closed Won,True,True,Closed,Inbound
O10792,A1194,Riverbend Holdings Ltd - New Business,U217,New Business,82100.0,USD,2024-06-26,2024-07-12,6-Closed Lost,True,False,Closed,Inbound
O11709,A1312,Quarry Trust SA - New Business,U204,New Business,49900.0,EUR,2025-03-14,2025-04-11,6-Closed Lost,True,False,Closed,Outbound
O10212,A1185,Beltway Ventures SA - New Business,U210,New Business,10900.0,USD,2024-04-17,2024-04-26,6-Closed Lost,True,False,Closed,Event
O11165,A1351,Juniper Trust Co - New Business,U203,New Business,113100.0,EUR,2026-03-03,2026-07-17,2-Qualified,False,False,Pipeline,Inbound
O11181,A1173,Lattice Payments Co - Renewal,U219,Renewal,17900.0,USD,2025-09-26,2026-01-04,5-Closed Won,True,True,Closed,Inbound
O12071,A1027,Eastgate Financial SA - New Business,U200,New Business,117800.0,USD,2025-07-27,2025-11-29,6-Closed Lost,True,False,Closed,Inbound
O10349,A1136,Fairlane Securities GmbH - Renewal,U222,Renewal,11100.0,USD,2025-02-25,2025-05-05,5-Closed Won,True,True,Closed,Inbound
O10762,A1412,Riverbend Payments GmbH - New Business,U214,New Business,43100.0,EUR,2024-09-09,2024-09-22,6-Closed Lost,True,False,Closed,Partner
O11463,A1013,Tessera Financial Inc - New Business,U220,New Business,198100.0,BRL,2024-12-22,2025-06-10,6-Closed Lost,True,False,Closed,Inbound
O12395,A1128,Quarry Labs GmbH - New Business,U208,New Business,42700.0,USD,2024-06-18,2024-11-30,5-Closed Won,True,True,Closed,Partner
O98032,A9007,Cobalt Financial Pte Ltd - Renewal,U216,Renewal,95000.0,EUR,2024-01-15,2024-05-18,5-Closed Won,True,True,Closed,Inbound
O12322,A1334,Norsk Capital Ltd - Expansion,U210,Expansion,6342.0,BRL,2026-06-09,2026-07-15,3-Proposal,False,False,Pipeline,Outbound
O11808,A1224,Auriga Exchange Co - Renewal,U220,Renewal,6700.0,USD,2024-12-30,2025-02-04,5-Closed Won,True,True,Closed,Event
O10992,A1046,Fairlane Labs SA - Renewal,U216,Renewal,34100.0,USD,2024-06-15,2024-08-25,5-Closed Won,True,True,Closed,Inbound
O11502,A1347,Juniper Partners LLC - New Business,U217,New Business,208200.0,USD,2025-12-17,2026-04-21,6-Closed Lost,True,False,Closed,Event
O12006,A1081,Zenith Digital Ltd - New Business,U205,New Business,102500.0,USD,2025-09-08,2025-08-19,5-Closed Won,True,True,Closed,Inbound
O10827,A1041,Tessera Partners Inc - New Business,U222,New Business,16000.0,USD,2024-03-06,2024-03-15,6-Closed Lost,True,False,Closed,Inbound
O10985,A1193,Granite Labs Ltd - New Business,U212,New Business,6200.0,BRL,2025-05-22,2025-05-31,6-Closed Lost,True,False,Closed,Outbound
O12010,A1345,Redmond Custody Pte Ltd - Renewal,U206,Renewal,59700.0,USD,2024-03-10,2024-05-27,5-Closed Won,True,True,Closed,Outbound
O10254,A1347,Juniper Partners LLC - Expansion,U217,Expansion,142128.0,USD,2025-12-28,2026-05-18,5-Closed Won,True,True,Closed,Inbound
O11564,A1369,Stanhope Labs SA - New Business,U201,New Business,75100.0,GBP,2024-11-02,2024-12-23,6-Closed Lost,True,False,Closed,Event
O10308,A1341,Bluewater Networks LLC - Expansion,U201,Expansion,20286.0,USD,2025-06-17,2025-06-26,6-Closed Lost,True,False,Closed,Event
O12459,A1100,Fairlane Trust LLC - Renewal,U215,Renewal,59500.0,USD,2024-01-22,2024-03-05,5-Closed Won,True,True,Closed,Inbound
O11568,A1093,Thorne Bancorp LLC - Renewal,U216,Renewal,37400.0,USD,2024-06-16,2024-06-25,6-Closed Lost,True,False,Closed,Partner
O11113,A1356,Eastgate Bancorp Ltd - New Business,U208,New Business,172000.0,BRL,2024-12-26,2025-04-14,5-Closed Won,True,True,Closed,Partner
O10458,A1261,Westford Payments PLC - New Business,U214,New Business,63500.0,USD,2025-01-31,2025-01-29,6-Closed Lost,True,False,Closed,Outbound
O11982,A1270,Beltway Bancorp Co - Expansion,U201,Expansion,94122.0,SGD,2026-02-15,2026-07-18,3-Proposal,False,False,Best Case,Inbound
O12141,A1175,Orbit Advisors GmbH - New Business,U206,New Business,9800.0,USD,2024-10-14,2024-12-28,6-Closed Lost,True,False,Closed,Outbound
O10043,A1190,Dovetail Custody GmbH - New Business,U207,New Business,206100.0,SGD,2025-01-26,2025-07-19,5-Closed Won,True,True,Closed,Outbound
O11483,A1066,Halcyon Holdings Inc - New Business,U216,New Business,63600.0,USD,2025-02-11,2025-04-10,5-Closed Won,True,True,Closed,Outbound
O10047,A1166,Kestrel Bancorp Inc - New Business,U215,New Business,241900.0,GBP,2026-02-14,2026-07-15,1-Discovery,False,False,Best Case,Outbound
O12077,A1091,Sable Group Inc - Expansion,U211,Expansion,40278.0,EUR,2025-06-09,2025-10-27,6-Closed Lost,True,False,Closed,Event
O12501,A1295,Norsk Ventures LLC - Renewal,U216,Renewal,23600.0,USD,2025-05-20,2025-05-29,5-Closed Won,True,True,Closed,Event
O11025,A1141,Keystone Financial Pte Ltd - New Business,U215,New Business,107500.0,BRL,2024-11-23,2024-12-02,6-Closed Lost,True,False,Closed,Event
O12415,A1065,Quarry Payments Inc - Renewal,U210,Renewal,71500.0,EUR,2025-06-23,2025-09-29,5-Closed Won,True,True,Closed,Inbound
O10560,A1011,Umbra Partners PLC - Expansion,U220,Expansion,136080.0,EUR,2025-07-28,2025-11-09,6-Closed Lost,True,False,Closed,Referral
O12139,A1063,Vertex Capital Co - Renewal,U217,Renewal,69200.0,BRL,2025-12-14,2026-03-15,5-Closed Won,True,True,Closed,Outbound
O12199,A1122,Norsk Labs GmbH - New Business,U206,New Business,25000.0,USD,2025-08-06,2025-08-15,5-Closed Won,True,True,Closed,Partner
O12262,A1059,Halcyon Analytics Ltd - Expansion,U217,Expansion,69132.0,USD,2025-10-23,2026-02-21,6-Closed Lost,True,False,Closed,Inbound
O11857,A1419,Vertex Labs PLC - New Business,U219,New Business,18300.0,BRL,2025-05-08,2025-07-21,5-Closed Won,True,True,Closed,Inbound
O11829,A1390,Cobalt Labs LLC - New Business,U205,New Business,111800.0,GBP,2025-05-19,2025-08-18,6-Closed Lost,True,False,Closed,Outbound
O12272,A1387,Halcyon Securities PLC - New Business,U216,New Business,211600.0,USD,2024-05-13,2024-06-14,6-Closed Lost,True,False,Closed,Outbound
O10440,A1388,Cobalt Financial Pte Ltd - New Business,U216,New Business,206100.0,EUR,2025-11-24,2026-06-05,5-Closed Won,True,True,Closed,Inbound
O10825,A1155,Keystone Digital PLC - Renewal,U223,Renewal,395700.0,BRL,2025-11-21,2025-10-18,6-Closed Lost,True,False,Closed,Inbound
O12045,A1186,Sable Ventures GmbH - New Business,U206,New Business,4800.0,USD,2026-02-18,2026-03-29,6-Closed Lost,True,False,Closed,Outbound
O11250,A1304,Ardent Exchange GmbH - New Business,U209,New Business,19500.0,USD,2024-08-05,2024-10-02,6-Closed Lost,True,False,Closed,Inbound
O98014,A9014,Granite Financial Ltd - Renewal,U221,Renewal,48500.0,GBP,2024-03-22,2024-07-17,5-Closed Won,True,True,Closed,Inbound
O11007,A1115,Harrow Payments PLC - Renewal,U214,Renewal,196600.0,USD,2025-03-06,2025-06-06,5-Closed Won,True,True,Closed,Outbound
O10445,A1241,Auriga Exchange Pte Ltd - Renewal,U209,Renewal,386100.0,SGD,2025-09-02,2026-03-24,6-Closed Lost,True,False,Closed,Outbound
O12162,A1069,Lattice Networks LLC - Renewal,U219,Renewal,60700.0,USD,2025-09-18,2025-11-03,5-Closed Won,True,True,Closed,Inbound
O11272,A1299,Norsk Partners SA - New Business,U216,New Business,69000.0,EUR,2026-03-09,2026-06-06,6-Closed Lost,True,False,Closed,Outbound
O11676,A1372,Quarry Partners LLC - New Business,U223,New Business,64800.0,USD,2024-03-06,2024-04-16,5-Closed Won,True,True,Closed,Outbound
O12028,A1187,Juniper Partners Inc - New Business,U202,New Business,44600.0,USD,2024-03-30,2024-07-21,5-Closed Won,True,True,Closed,Outbound
O12236,A1292,Inlet Group GmbH - Renewal,U205,Renewal,169000.0,GBP,2025-11-02,2026-05-01,5-Closed Won,True,True,Closed,Inbound
O10982,A1052,Norsk Advisors Co - Renewal,U206,Renewal,70300.0,USD,2024-05-26,2024-07-22,5-Closed Won,True,True,Closed,Inbound
O12477,A1352,Ardent Group GmbH - New Business,U200,New Business,180300.0,EUR,2026-03-30,2026-08-09,1-Discovery,False,False,Best Case,Outbound
O11429,A1216,Ironclad Ventures Pte Ltd - Expansion,U208,Expansion,54306.0,BRL,2025-12-25,2026-03-09,5-Closed Won,True,True,Closed,Outbound
O12555,A1393,Stanhope Group Co - Expansion,U217,Expansion,27552.0,USD,2025-08-14,2025-09-02,5-Closed Won,True,True,Closed,Inbound
O12575,A1143,Granite Advisors GmbH - Renewal,U211,Renewal,-149430.0,USD,2024-08-13,2025-02-02,6-Closed Lost,True,False,Closed,Inbound
O11005,A1142,Northwind Bancorp LLC - New Business,U220,New Business,327300.0,USD,2026-02-13,2026-05-29,6-Closed Lost,True,False,Closed,Referral
O12361,A1100,Fairlane Trust LLC - New Business,U215,New Business,73700.0,USD,2025-08-09,2025-12-03,6-Closed Lost,True,False,Closed,Inbound
O10122,A1037,Cobalt Group LLC - Expansion,U215,Expansion,37674.0,USD,2025-02-24,2025-04-18,5-Closed Won,True,True,Closed,Partner
O11701,A1124,Quarry Exchange SA - Renewal,U214,Renewal,21800.0,USD,2025-11-14,2026-02-11,5-Closed Won,True,True,Closed,Partner
O12073,A1189,Orbit Trust LLC - New Business,U210,New Business,73100.0,USD,2025-07-17,2025-11-13,6-Closed Lost,True,False,Closed,Inbound
O10911,A1082,Keystone Ventures GmbH - New Business,U216,New Business,56400.0,BRL,2026-06-13,2026-09-11,3-Proposal,False,False,Best Case,Partner
O10932,A1339,Northwind Payments LLC - Renewal,U217,Renewal,19700.0,GBP,2024-06-07,2024-06-16,5-Closed Won,True,True,Closed,Outbound
O10464,A1283,Caldera Securities PLC - New Business,U202,New Business,15600.0,USD,2025-02-27,2025-03-20,6-Closed Lost,True,False,Closed,Outbound
O11928,A1182,Marrow Group Co - Expansion,U203,Expansion,57666.0,USD,2024-09-20,2025-04-09,6-Closed Lost,True,False,Closed,Event
O11408,A1099,Ardent Digital Ltd - Expansion,U204,Expansion,135324.0,EUR,2025-10-30,2026-06-11,6-Closed Lost,True,False,Closed,Inbound
O98024,A9508,Stanhope Networks Ltd - New Business,U201,New Business,280500.0,USD,2025-11-28,2026-03-15,5-Closed Won,True,True,Closed,Referral
O10021,A1177,Westford Partners GmbH - New Business,U222,New Business,371300.0,GBP,2025-08-21,2026-01-29,6-Closed Lost,True,False,Closed,Inbound
O11578,A1017,Orbit Group LLC - New Business,U222,New Business,7000.0,EUR,2025-10-24,2025-11-19,6-Closed Lost,True,False,Closed,Inbound
O98034,A9009,Inlet Advisors SA - Renewal,U215,Renewal,32400.0,USD,2026-01-27,2026-02-09,5-Closed Won,True,True,Closed,Inbound
O11357,A1411,Harrow Exchange LLC - Expansion,U223,Expansion,2772.0,USD,2025-01-16,2025-02-15,6-Closed Lost,True,False,Closed,Partner
O11807,A1294,Sable Payments SA - New Business,U208,New Business,40400.0,EUR,2025-07-24,2025-10-17,6-Closed Lost,True,False,Closed,Partner
O11206,A1267,Ironclad Digital GmbH - Renewal,U202,Renewal,152000.0,USD,2024-07-24,2024-10-03,6-Closed Lost,True,False,Closed,Outbound
O10353,A1323,Tessera Labs Co - New Business,U215,New Business,41700.0,SGD,2024-12-28,2025-01-06,6-Closed Lost,True,False,Closed,Inbound
O10401,A1300,Beltway Holdings Co - Renewal,U220,Renewal,159000.0,USD,2026-02-19,2026-09-05,3-Proposal,False,False,Best Case,Partner
O11947,A1052,Norsk Advisors Co - Renewal,U206,Renewal,98300.0,USD,2026-04-25,2026-07-22,2-Qualified,False,False,Best Case,Inbound
O12130,A1157,Umbra Payments LLC - Expansion,U203,Expansion,3696.0,EUR,2026-05-11,2026-06-11,5-Closed Won,True,True,Closed,Outbound
O12437,A1331,Sable Capital Co - Expansion,U212,Expansion,3822.0,BRL,2024-06-16,2024-06-25,6-Closed Lost,True,False,Closed,Referral
O11234,A1379,Ardent Ventures PLC - Renewal,U203,Renewal,181100.0,USD,2025-05-27,2025-09-18,5-Closed Won,True,True,Closed,Outbound
O11833,A1150,Stanhope Capital GmbH - New Business,U206,New Business,254000.0,EUR,2025-10-13,2026-02-21,6-Closed Lost,True,False,Closed,Inbound
O11600,A1302,Lattice Bancorp LLC - New Business,U220,New Business,48500.0,EUR,2026-05-16,2026-07-10,2-Qualified,False,False,Best Case,Inbound
O11652,A1135,Harrow Custody Pte Ltd - New Business,U214,New Business,49600.0,GBP,2024-08-07,2024-09-27,6-Closed Lost,True,False,Closed,Partner
O12331,A1356,Eastgate Bancorp Ltd - New Business,U208,New Business,423300.0,BRL,2025-12-06,2026-04-21,6-Closed Lost,True,False,Closed,Partner
O12082,A1146,Granite Labs PLC - Renewal,U223,Renewal,77000.0,USD,2025-03-26,2025-06-15,6-Closed Lost,True,False,Closed,Event
O10743,A1138,Northwind Digital SA - Expansion,U210,Expansion,79632.0,USD,2025-11-28,2026-05-26,6-Closed Lost,True,False,Closed,Event
O99014,A1404,Solstice Analytics Ltd - New Business,U214,New Business,139600.0,USD,2026-02-06,2026-07-26,2-Qualified,False,False,Pipeline,Outbound
O10472,A1171,Inlet Exchange LLC - New Business,U206,New Business,105900.0,USD,2025-12-29,2026-04-22,6-Closed Lost,True,False,Closed,Outbound
O10527,A1127,Palisade Partners PLC - New Business,U223,New Business,173600.0,EUR,2024-10-10,2025-03-13,6-Closed Lost,True,False,Closed,Outbound
O12091,A1365,Vertex Capital Inc - Renewal,U207,Renewal,12200.0,GBP,2024-02-16,2024-04-10,6-Closed Lost,True,False,Closed,Outbound
O10630,A1277,Zenith Networks Pte Ltd - Renewal,U211,Renewal,18400.0,USD,2024-07-10,2024-09-09,5-Closed Won,True,True,Closed,Outbound
O10183,A1100,Fairlane Trust LLC - New Business,U215,New Business,147200.0,USD,2024-01-19,2024-05-01,6-Closed Lost,True,False,Closed,Event
O10507,A1240,Northwind Capital Pte Ltd - Expansion,U208,Expansion,6846.0,USD,2025-11-09,2025-11-18,5-Closed Won,True,True,Closed,Partner
O10618,A1160,Palisade Labs Inc - New Business,U209,New Business,492500.0,USD,2024-05-16,2024-09-24,6-Closed Lost,True,False,Closed,Outbound
O11495,A1314,Zenith Labs Pte Ltd - New Business,U223,New Business,95800.0,USD,2024-09-12,2024-11-25,5-Closed Won,True,True,Closed,Referral
O12279,A1093,Thorne Bancorp LLC - Renewal,U216,Renewal,9500.0,USD,2025-05-20,2025-06-18,5-Closed Won,True,True,Closed,Referral
O11645,A1034,Riverbend Labs GmbH - Expansion,U216,Expansion,26124.0,USD,2025-05-16,2025-08-10,5-Closed Won,True,True,Closed,Outbound
O11640,A1392,Kestrel Group Pte Ltd - Expansion,U203,Expansion,-2646.0,EUR,2025-01-18,2025-01-27,5-Closed Won,True,True,Closed,Outbound
O11630,A1058,Eastgate Analytics GmbH - New Business,U207,New Business,26500.0,USD,2025-03-13,2025-06-16,6-Closed Lost,True,False,Closed,Partner
O12044,A1231,Meridian Networks Co - Expansion,U210,Expansion,68712.0,BRL,2026-03-22,2026-07-06,3-Proposal,False,False,Commit,Inbound
O11157,A1066,Halcyon Holdings Inc - Renewal,U216,Renewal,141800.0,USD,2025-12-31,2026-01-23,5-Closed Won,True,True,Closed,Referral
O11312,A1378,Fairlane Bancorp LLC - Renewal,U215,Renewal,108600.0,USD,2025-01-26,2025-07-11,5-Closed Won,True,True,Closed,Outbound
O11809,A1031,Gilder Financial Co - Expansion,U203,Expansion,28980.0,GBP,2025-01-03,2025-04-09,5-Closed Won,True,True,Closed,Outbound
O10026,A1038,Dovetail Digital LLC - Renewal,U209,Renewal,11800.0,USD,2025-05-19,2025-08-17,5-Closed Won,True,True,Closed,Outbound
O10456,A1309,Dovetail Digital Pte Ltd - Renewal,U201,Renewal,66900.0,USD,2025-07-05,2025-08-02,5-Closed Won,True,True,Closed,Outbound
O11743,A1224,Auriga Exchange Co - Expansion,U220,Expansion,18606.0,USD,2024-07-24,2024-09-25,5-Closed Won,True,True,Closed,Event
O10246,A1128,Quarry Labs GmbH - Renewal,U208,Renewal,186600.0,USD,2026-02-20,2026-06-24,6-Closed Lost,True,False,Closed,Outbound
O10568,A1395,Westford Networks Co - New Business,U207,New Business,123500.0,EUR,2026-05-30,2026-10-15,2-Qualified,False,False,Best Case,Outbound
O10884,A1366,Cobalt Networks LLC - New Business,U214,New Business,55600.0,USD,2025-06-26,2025-07-05,5-Closed Won,True,True,Closed,Outbound
O12564,A1184,Northwind Securities PLC - Expansion,U208,Expansion,60522.0,USD,2024-06-28,2024-12-06,5-Closed Won,True,True,Closed,Partner
O98029,A9004,Norsk Capital Inc - Expansion,U200,Expansion,21252.0,USD,2024-11-15,2025-02-07,5-Closed Won,True,True,Closed,Inbound
O11764,A1266,Vertex Capital Ltd - Renewal,U220,Renewal,65100.0,USD,2024-06-08,2024-09-06,5-Closed Won,True,True,Closed,Event
O10524,A1313,Vertex Custody PLC - New Business,U202,New Business,87700.0,USD,2025-08-02,2025-09-18,5-Closed Won,True,True,Closed,Event
O10230,A1281,Norsk Trust Pte Ltd - New Business,U211,New Business,124800.0,BRL,2024-02-22,2024-06-05,6-Closed Lost,True,False,Closed,Inbound
O12321,A1125,Sable Group SA - New Business,U213,New Business,81600.0,USD,2026-03-22,2026-04-20,5-Closed Won,True,True,Closed,Outbound
O12510,A1376,Tessera Systems Inc - Expansion,U216,Expansion,16506.0,EUR,2024-11-05,2025-01-07,6-Closed Lost,True,False,Closed,Inbound
O11824,A1090,Inlet Analytics Inc - Expansion,U207,Expansion,5334.0,USD,2024-06-10,2024-06-19,5-Closed Won,True,True,Closed,Referral
O10096,A1030,Cobalt Digital GmbH - Renewal,U202,Renewal,76900.0,USD,2024-11-09,2025-03-19,5-Closed Won,True,True,Closed,Partner
O12171,A1193,Granite Labs Ltd - New Business,U212,New Business,17500.0,BRL,2025-02-25,2025-03-24,6-Closed Lost,True,False,Closed,Event
O10923,A1186,Sable Ventures GmbH - New Business,U206,New Business,28400.0,USD,2025-01-30,2025-02-08,6-Closed Lost,True,False,Closed,Outbound
O12342,A1185,Beltway Ventures SA - Expansion,U210,Expansion,9870.0,USD,2024-08-25,2024-10-07,6-Closed Lost,True,False,Closed,Outbound
O11109,A1273,Fairlane Financial PLC - Expansion,U200,Expansion,10710.0,USD,2024-09-12,2024-12-03,6-Closed Lost,True,False,Closed,Outbound
O10815,A1213,Fairlane Financial GmbH - New Business,U215,New Business,166700.0,USD,2025-05-12,2025-09-18,6-Closed Lost,True,False,Closed,Outbound
O12396,A1143,Granite Advisors GmbH - Expansion,U211,Expansion,221046.0,USD,2025-05-30,2025-12-14,6-Closed Lost,True,False,Closed,Event
O11716,A1102,Kestrel Exchange Ltd - New Business,U210,New Business,37400.0,USD,2026-05-14,2026-09-21,2-Qualified,False,False,Best Case,Outbound
O11301,A1070,Ardent Partners LLC - Expansion,U215,Expansion,19446.0,USD,2025-03-31,2025-05-09,5-Closed Won,True,True,Closed,Outbound
O12275,A1317,Norsk Bancorp PLC - Renewal,U206,Renewal,107800.0,SGD,2024-06-12,2024-12-03,5-Closed Won,True,True,Closed,Inbound
O12182,A1119,Eastgate Ventures SA - Expansion,U207,Expansion,103488.0,USD,2024-03-19,2024-02-15,5-Closed Won,True,True,Closed,Outbound
O10076,A1161,Sable Securities LLC - New Business,U217,New Business,261600.0,GBP,2025-01-09,2025-07-07,6-Closed Lost,True,False,Closed,Event
O10335,A1305,Norsk Payments LLC - Renewal,U201,Renewal,74900.0,USD,2025-04-30,2025-09-03,5-Closed Won,True,True,Closed,Outbound
O12144,A1276,Inlet Capital GmbH - New Business,U211,New Business,23000.0,EUR,2026-01-27,2026-03-14,6-Closed Lost,True,False,Closed,Inbound
O12554,A1184,Northwind Securities PLC - Expansion,U208,Expansion,190386.0,USD,2024-03-06,2024-05-22,5-Closed Won,True,True,Closed,Inbound
O10510,A1078,Fairlane Custody GmbH - New Business,U212,New Business,98600.0,USD,2026-05-15,2026-08-03,2-Qualified,False,False,Commit,Outbound
O10778,A1216,Ironclad Ventures Pte Ltd - Renewal,U208,Renewal,115200.0,BRL,2024-03-18,2024-08-14,5-Closed Won,True,True,Closed,Outbound
O12186,A1363,Riverbend Bancorp LLC - Expansion,U223,Expansion,23982.0,EUR,2024-01-18,2024-04-07,5-Closed Won,True,True,Closed,Partner
O11527,A1389,Inlet Partners Inc - New Business,U218,New Business,32000.0,USD,2026-01-06,2026-04-20,6-Closed Lost,True,False,Closed,Outbound
O12023,A1368,Lumen Labs SA - Renewal,U201,Renewal,193900.0,USD,2025-09-20,2026-03-12,5-Closed Won,True,True,Closed,Inbound
O11848,A1419,Vertex Labs PLC - New Business,U219,New Business,9500.0,BRL,2024-09-13,2024-09-22,5-Closed Won,True,True,Closed,Inbound
O11506,A1048,Umbra Labs LLC - Expansion,U214,Expansion,17808.0,USD,2026-03-28,2026-06-14,6-Closed Lost,True,False,Closed,Outbound
O12365,A1185,Beltway Ventures SA - Expansion,U210,Expansion,12222.0,USD,2025-12-30,2026-02-19,6-Closed Lost,True,False,Closed,Event
O11902,A1270,Beltway Bancorp Co - Expansion,U201,Expansion,48846.0,SGD,2024-03-31,2024-07-22,5-Closed Won,True,True,Closed,Inbound
O10530,A1025,Orbit Financial SA - New Business,U217,New Business,130200.0,USD,2025-08-26,2026-04-25,6-Closed Lost,True,False,Closed,Partner
O11658,A1214,Norsk Digital Pte Ltd - New Business,U217,New Business,54400.0,USD,2025-01-11,2025-05-02,6-Closed Lost,True,False,Closed,Outbound
O10051,A1356,Eastgate Bancorp Ltd - New Business,U208,New Business,291700.0,BRL,2024-03-28,2024-07-01,6-Closed Lost,True,False,Closed,Outbound
O10543,A1389,Inlet Partners Inc - Renewal,U218,Renewal,52200.0,USD,2025-07-14,2025-07-23,5-Closed Won,True,True,Closed,Event
O11832,A1125,Sable Group SA - Expansion,U213,Expansion,73416.0,USD,2025-03-18,2025-07-31,5-Closed Won,True,True,Closed,Inbound
O11280,A1187,Juniper Partners Inc - Renewal,U202,Renewal,145300.0,USD,2026-01-21,2026-06-17,5-Closed Won,True,True,Closed,Inbound
O11436,A1055,Granite Securities Ltd - New Business,U208,New Business,51000.0,BRL,2026-03-30,2026-06-09,6-Closed Lost,True,False,Closed,Outbound
O10044,A1209,Meridian Payments Inc - Renewal,U216,Renewal,28700.0,GBP,2025-01-15,2025-01-24,5-Closed Won,True,True,Closed,Event
O12423,A1247,Lumen Analytics Co - Renewal,U217,Renewal,39800.0,SGD,2024-04-21,2024-08-16,5-Closed Won,True,True,Closed,Event
O10789,A1014,Quarry Holdings PLC - Expansion,U210,Expansion,5292.0,SGD,2025-04-14,2025-05-29,5-Closed Won,True,True,Closed,Event
O10202,A1143,Granite Advisors GmbH - New Business,U211,New Business,324300.0,USD,2024-08-13,2025-03-07,6-Closed Lost,True,False,Closed,Event
O10100,A1396,Thorne Advisors Pte Ltd - New Business,U209,New Business,16900.0,USD,2025-06-06,2025-07-02,5-Closed Won,True,True,Closed,Inbound
O11379,A1184,Northwind Securities PLC - New Business,U208,New Business,116500.0,USD,2024-05-10,2024-07-10,6-Closed Lost,True,False,Closed,Inbound
O11508,A1256,Palisade Payments Pte Ltd - New Business,U214,New Business,49800.0,BRL,2024-02-04,2024-06-08,5-Closed Won,True,True,Closed,Outbound
O11888,A1271,Zenith Trust SA - New Business,U220,New Business,146500.0,USD,2024-04-17,2024-07-06,5-Closed Won,True,True,Closed,Partner
O11973,A1278,Thorne Systems Pte Ltd - New Business,U217,New Business,62200.0,SGD,2025-08-18,2025-11-15,6-Closed Lost,True,False,Closed,Partner
O10554,A1165,Norsk Payments GmbH - Renewal,U209,Renewal,533000.0,USD,2024-12-22,2025-04-20,5-Closed Won,True,True,Closed,Partner
O11544,A1063,Vertex Capital Co - New Business,U217,New Business,26300.0,BRL,2024-01-09,2024-03-18,6-Closed Lost,True,False,Closed,Inbound
